INSERT INTO AssistenciaAceita (id_assistenciaaceita, id_produto, id_prestador, codigo, dataassis, nome_segurado, servico, enderecoretirada, enderecoentrega, veiculo, valorsaida, valorhoraparada, valorhoratrabalhada, valortotalassist)
233,2,1,8937,2024-01-06,Carlos Miguel,Troca de Pneus,Rua XV de Novembro,Rua dos Pinheiros,Chevrolet Onix,80.00,40.0,,120.00,Tempo expirado
234,3,13,5602,2024-01-23,Carlos Brito,Carga de Bateria,Praça da Sé,Rua XV de Novembro,Honda Civic,80.00,40.0,40.0,160.00,Cancelado pelo Prestador
235,2,11,9743,2024-01-20,Fernanda Souza,Troca de Pneus,Rua das Flores,Rua das Flores,Toyota Corolla,80.00,40.0,40.0,160.00,Cancelado pelo Cliente
236,3,9,3151,2024-01-22,Carlos Miguel,Troca de Pneus,Rua das Flores,Rua das Flores,Fiat Uno,80.00,,,80.00,Cancelado pelo Cliente
237,3,20,1435,2024-01-24,Carlos Miguel,Remoção,Rua das Flores,Avenida Paulista,Chevrolet Onix,180.00,40.0,40.0,260.00,Cancelado pelo Prestador
238,2,19,4502,2024-01-10,Fernanda Souza,Carga de Bateria,Rua XV de Novembro,Rua das Flores,Ford Ka,80.00,40.0,40.0,160.00,Tempo expirado
239,1,20,3981,2024-01-08,Paulo Lima,Remoção,Rua dos Pinheiros,Rua dos Pinheiros,Fiat Uno,180.00,40.0,,220.00,Tempo expirado
240,1,2,4297,2024-01-19,Joana Silva,Remoção,Avenida Paulista,Rua dos Pinheiros,Toyota Corolla,180.00,40.0,,220.00,Cancelado pelo Cliente
241,1,2,9395,2024-01-14,Fernanda Souza,Troca de Pneus,Rua XV de Novembro,Praça da Sé,Fiat Uno,80.00,,40.0,120.00,Cancelado pela Seguradora
242,1,8,2800,2024-01-14,Carlos Miguel,Troca de Pneus,Rua XV de Novembro,Rua dos Pinheiros,Ford Ka,80.00,40.0,40.0,160.00,Cancelado pelo Cliente
243,3,9,6589,2024-02-18,Carlos Brito,Remoção,Praça da Sé,Rua das Flores,Honda Civic,180.00,40.0,,220.00,Cancelado pelo Cliente
244,3,8,8953,2024-02-13,Paulo Lima,Troca de Pneus,Praça da Sé,Rua dos Pinheiros,Honda Civic,80.00,40.0,40.0,160.00,Cancelado pelo Prestador
245,3,12,7866,2024-02-27,Paulo Lima,Troca de Pneus,Praça da Sé,Praça da Sé,Chevrolet Onix,80.00,,40.0,120.00,Cancelado pela Seguradora
246,1,17,5832,2024-02-15,Carlos Miguel,Troca de Pneus,Avenida Paulista,Avenida Paulista,Honda Civic,80.00,40.0,40.0,160.00,Cancelado pela Seguradora
247,2,14,2609,2024-02-01,Carlos Brito,Carga de Bateria,Rua XV de Novembro,Praça da Sé,Ford Ka,80.00,,40.0,120.00,Cancelado pelo Cliente
248,3,17,1154,2024-02-17,Carlos Brito,Remoção,Rua das Flores,Rua das Flores,Ford Ka,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
249,3,9,5608,2024-02-08,Carlos Brito,Troca de Pneus,Rua XV de Novembro,Rua XV de Novembro,Ford Ka,80.00,,,80.00,Tempo expirado
250,1,11,3549,2024-02-27,Carlos Miguel,Troca de Pneus,Rua XV de Novembro,Rua dos Pinheiros,Toyota Corolla,80.00,,40.0,120.00,Cancelado pela Seguradora
251,3,15,3036,2024-02-07,Carlos Miguel,Troca de Pneus,Praça da Sé,Rua dos Pinheiros,Ford Ka,80.00,,40.0,120.00,Cancelado pelo Cliente
252,1,16,3560,2024-02-06,Paulo Lima,Troca de Pneus,Praça da Sé,Avenida Paulista,Fiat Uno,80.00,,,80.00,Tempo expirado
253,2,1,1351,2024-02-07,Fernanda Souza,Remoção,Rua XV de Novembro,Avenida Paulista,Fiat Uno,180.00,40.0,,220.00,Cancelado pela Seguradora
254,2,7,6950,2024-02-10,Joana Silva,Remoção,Praça da Sé,Rua das Flores,Honda Civic,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
255,1,13,9067,2024-02-23,Carlos Brito,Troca de Pneus,Rua XV de Novembro,Avenida Paulista,Toyota Corolla,80.00,40.0,40.0,160.00,Tempo expirado
256,1,8,4388,2024-02-05,Carlos Miguel,Troca de Pneus,Rua XV de Novembro,Rua das Flores,Honda Civic,80.00,,40.0,120.00,Cancelado pela Seguradora
257,2,4,8296,2024-02-03,Joana Silva,Remoção,Avenida Paulista,Praça da Sé,Fiat Uno,180.00,40.0,,220.00,Cancelado pelo Prestador
258,1,16,1538,2024-02-03,Fernanda Souza,Troca de Pneus,Avenida Paulista,Rua XV de Novembro,Fiat Uno,80.00,40.0,,120.00,Cancelado pelo Prestador
259,2,13,6720,2024-02-03,Carlos Brito,Remoção,Rua das Flores,Avenida Paulista,Toyota Corolla,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
260,1,20,3829,2024-02-01,Paulo Lima,Troca de Pneus,Praça da Sé,Rua das Flores,Fiat Uno,80.00,40.0,40.0,160.00,Cancelado pela Seguradora
261,1,11,9430,2024-02-06,Fernanda Souza,Carga de Bateria,Rua dos Pinheiros,Rua XV de Novembro,Honda Civic,80.00,,40.0,120.00,Cancelado pela Seguradora
262,2,20,9746,2024-02-21,Carlos Brito,Carga de Bateria,Avenida Paulista,Praça da Sé,Chevrolet Onix,80.00,40.0,,120.00,Cancelado pelo Prestador
263,1,6,3800,2024-02-18,Paulo Lima,Carga de Bateria,Praça da Sé,Rua das Flores,Fiat Uno,80.00,40.0,,120.00,Cancelado pela Seguradora
264,1,7,3860,2024-02-24,Carlos Brito,Troca de Pneus,Rua dos Pinheiros,Praça da Sé,Ford Ka,80.00,40.0,40.0,160.00,Cancelado pela Seguradora
265,2,7,9767,2024-02-27,Paulo Lima,Carga de Bateria,Praça da Sé,Rua XV de Novembro,Fiat Uno,80.00,40.0,,120.00,Tempo expirado
266,3,7,2302,2024-02-23,Joana Silva,Remoção,Praça da Sé,Praça da Sé,Honda Civic,180.00,,,180.00,Cancelado pelo Prestador
267,3,6,6544,2024-02-16,Joana Silva,Remoção,Rua XV de Novembro,Praça da Sé,Chevrolet Onix,180.00,40.0,40.0,260.00,Tempo expirado
268,3,2,2287,2024-02-22,Paulo Lima,Carga de Bateria,Avenida Paulista,Rua dos Pinheiros,Toyota Corolla,80.00,,40.0,120.00,Cancelado pela Seguradora
269,1,6,3468,2024-02-17,Carlos Miguel,Remoção,Praça da Sé,Rua das Flores,Chevrolet Onix,180.00,,40.0,220.00,Cancelado pelo Prestador
270,1,20,7842,2024-02-15,Joana Silva,Carga de Bateria,Rua das Flores,Praça da Sé,Ford Ka,80.00,,,80.00,Cancelado pela Seguradora
271,3,7,3277,2024-03-01,Carlos Miguel,Remoção,Rua dos Pinheiros,Rua das Flores,Chevrolet Onix,180.00,40.0,,220.00,Tempo expirado
272,1,10,2926,2024-03-04,Fernanda Souza,Carga de Bateria,Rua dos Pinheiros,Rua das Flores,Chevrolet Onix,80.00,40.0,40.0,160.00,Cancelado pelo Cliente
273,3,9,7474,2024-03-23,Joana Silva,Troca de Pneus,Rua XV de Novembro,Praça da Sé,Honda Civic,80.00,40.0,,120.00,Tempo expirado
274,2,7,8183,2024-03-04,Carlos Brito,Carga de Bateria,Rua dos Pinheiros,Avenida Paulista,Ford Ka,80.00,,40.0,120.00,Cancelado pela Seguradora
275,1,17,4436,2024-03-19,Fernanda Souza,Troca de Pneus,Avenida Paulista,Avenida Paulista,Ford Ka,80.00,40.0,,120.00,Cancelado pelo Prestador
276,2,18,6928,2024-03-18,Joana Silva,Carga de Bateria,Rua XV de Novembro,Praça da Sé,Toyota Corolla,80.00,40.0,,120.00,Tempo expirado
277,2,20,1995,2024-03-24,Paulo Lima,Troca de Pneus,Rua dos Pinheiros,Rua dos Pinheiros,Chevrolet Onix,80.00,,40.0,120.00,Tempo expirado
278,3,17,2851,2024-03-21,Paulo Lima,Carga de Bateria,Rua das Flores,Avenida Paulista,Toyota Corolla,80.00,40.0,,120.00,Cancelado pela Seguradora
279,3,16,2913,2024-03-21,Carlos Brito,Remoção,Rua XV de Novembro,Rua dos Pinheiros,Chevrolet Onix,180.00,40.0,,220.00,Cancelado pela Seguradora
280,1,6,7250,2024-03-12,Carlos Brito,Carga de Bateria,Rua dos Pinheiros,Rua dos Pinheiros,Honda Civic,80.00,,,80.00,Cancelado pela Seguradora
281,2,18,2201,2024-03-03,Carlos Miguel,Remoção,Rua das Flores,Rua dos Pinheiros,Honda Civic,180.00,,40.0,220.00,Cancelado pela Seguradora
282,3,1,9523,2024-03-08,Paulo Lima,Carga de Bateria,Rua XV de Novembro,Rua das Flores,Fiat Uno,80.00,,,80.00,Cancelado pelo Cliente
283,2,15,7342,2024-03-13,Carlos Miguel,Remoção,Rua dos Pinheiros,Rua XV de Novembro,Honda Civic,180.00,,40.0,220.00,Cancelado pelo Cliente
284,1,13,9543,2024-03-18,Fernanda Souza,Troca de Pneus,Rua dos Pinheiros,Avenida Paulista,Fiat Uno,80.00,,40.0,120.00,Cancelado pela Seguradora
285,2,12,2454,2024-03-01,Carlos Miguel,Carga de Bateria,Rua dos Pinheiros,Rua das Flores,Toyota Corolla,80.00,40.0,,120.00,Cancelado pelo Prestador
286,3,20,1695,2024-03-04,Carlos Brito,Carga de Bateria,Rua dos Pinheiros,Rua dos Pinheiros,Toyota Corolla,80.00,40.0,40.0,160.00,Tempo expirado
287,2,20,9434,2024-03-11,Fernanda Souza,Carga de Bateria,Rua das Flores,Praça da Sé,Honda Civic,80.00,40.0,,120.00,Tempo expirado
288,1,20,3765,2024-04-07,Joana Silva,Remoção,Rua dos Pinheiros,Rua XV de Novembro,Toyota Corolla,180.00,40.0,40.0,260.00,Cancelado pelo Cliente
289,1,14,2453,2024-04-20,Fernanda Souza,Carga de Bateria,Rua dos Pinheiros,Rua das Flores,Ford Ka,80.00,,40.0,120.00,Cancelado pelo Cliente
290,3,3,6813,2024-04-14,Paulo Lima,Remoção,Avenida Paulista,Praça da Sé,Toyota Corolla,180.00,,,180.00,Tempo expirado
291,3,16,1886,2024-04-02,Paulo Lima,Remoção,Rua das Flores,Rua XV de Novembro,Honda Civic,180.00,40.0,40.0,260.00,Tempo expirado
292,2,2,7887,2024-04-19,Paulo Lima,Remoção,Avenida Paulista,Avenida Paulista,Fiat Uno,180.00,,,180.00,Cancelado pelo Prestador
293,2,11,5384,2024-04-10,Carlos Miguel,Carga de Bateria,Avenida Paulista,Avenida Paulista,Toyota Corolla,80.00,40.0,,120.00,Cancelado pela Seguradora
294,2,11,1349,2024-04-06,Paulo Lima,Troca de Pneus,Rua XV de Novembro,Rua XV de Novembro,Chevrolet Onix,80.00,40.0,,120.00,Tempo expirado
295,3,1,6726,2024-04-12,Carlos Brito,Carga de Bateria,Rua das Flores,Praça da Sé,Honda Civic,80.00,40.0,,120.00,Cancelado pelo Prestador
296,2,8,9801,2024-04-26,Joana Silva,Carga de Bateria,Praça da Sé,Rua XV de Novembro,Fiat Uno,80.00,40.0,,120.00,Cancelado pelo Cliente
297,3,4,7611,2024-04-19,Carlos Brito,Carga de Bateria,Avenida Paulista,Rua das Flores,Ford Ka,80.00,,,80.00,Tempo expirado
298,1,20,4508,2024-04-22,Joana Silva,Remoção,Rua XV de Novembro,Rua dos Pinheiros,Fiat Uno,180.00,40.0,40.0,260.00,Cancelado pelo Prestador
299,1,4,3107,2024-04-17,Paulo Lima,Troca de Pneus,Rua dos Pinheiros,Rua das Flores,Fiat Uno,80.00,40.0,,120.00,Cancelado pela Seguradora
300,1,17,8113,2024-04-28,Carlos Brito,Remoção,Rua dos Pinheiros,Rua das Flores,Fiat Uno,180.00,40.0,,220.00,Cancelado pelo Prestador
301,2,14,7680,2024-04-13,Joana Silva,Remoção,Rua XV de Novembro,Rua das Flores,Honda Civic,180.00,,40.0,220.00,Tempo expirado
302,2,4,2521,2024-04-19,Carlos Brito,Carga de Bateria,Rua XV de Novembro,Rua dos Pinheiros,Ford Ka,80.00,40.0,,120.00,Cancelado pelo Prestador
303,2,16,8862,2024-04-02,Paulo Lima,Carga de Bateria,Praça da Sé,Avenida Paulista,Honda Civic,80.00,40.0,,120.00,Cancelado pela Seguradora
304,2,1,2357,2024-04-17,Joana Silva,Remoção,Rua das Flores,Praça da Sé,Ford Ka,180.00,40.0,,220.00,Cancelado pelo Prestador
305,2,17,5123,2024-04-14,Carlos Miguel,Troca de Pneus,Rua das Flores,Rua XV de Novembro,Ford Ka,80.00,,,80.00,Cancelado pela Seguradora
306,2,19,6318,2024-04-17,Fernanda Souza,Troca de Pneus,Avenida Paulista,Rua XV de Novembro,Toyota Corolla,80.00,,,80.00,Cancelado pelo Prestador
307,3,18,7679,2024-04-03,Carlos Brito,Carga de Bateria,Praça da Sé,Rua das Flores,Honda Civic,80.00,,,80.00,Cancelado pelo Cliente
308,3,4,4437,2024-04-14,Paulo Lima,Carga de Bateria,Rua das Flores,Rua das Flores,Chevrolet Onix,80.00,,40.0,120.00,Cancelado pelo Prestador
309,3,6,6456,2024-04-06,Paulo Lima,Troca de Pneus,Rua XV de Novembro,Praça da Sé,Toyota Corolla,80.00,,40.0,120.00,Cancelado pela Seguradora
310,1,4,1423,2024-04-27,Carlos Miguel,Troca de Pneus,Avenida Paulista,Rua XV de Novembro,Toyota Corolla,80.00,40.0,,120.00,Cancelado pelo Cliente
311,2,14,5753,2024-04-06,Joana Silva,Remoção,Praça da Sé,Rua XV de Novembro,Fiat Uno,180.00,40.0,,220.00,Tempo expirado
312,1,15,6809,2024-04-15,Paulo Lima,Remoção,Rua XV de Novembro,Rua XV de Novembro,Honda Civic,180.00,,,180.00,Tempo expirado
313,1,12,6081,2024-04-11,Fernanda Souza,Carga de Bateria,Rua dos Pinheiros,Rua dos Pinheiros,Fiat Uno,80.00,40.0,,120.00,Cancelado pelo Prestador
314,1,3,6717,2024-04-20,Fernanda Souza,Carga de Bateria,Rua dos Pinheiros,Rua dos Pinheiros,Honda Civic,80.00,40.0,,120.00,Cancelado pelo Cliente
315,2,6,9589,2024-04-11,Carlos Miguel,Carga de Bateria,Praça da Sé,Avenida Paulista,Toyota Corolla,80.00,40.0,40.0,160.00,Cancelado pelo Prestador
316,1,1,1645,2024-04-09,Carlos Miguel,Troca de Pneus,Rua das Flores,Rua dos Pinheiros,Chevrolet Onix,80.00,40.0,40.0,160.00,Tempo expirado
317,3,6,7009,2024-05-16,Paulo Lima,Carga de Bateria,Praça da Sé,Rua XV de Novembro,Honda Civic,80.00,40.0,,120.00,Cancelado pela Seguradora
318,3,16,9827,2024-05-16,Paulo Lima,Remoção,Rua das Flores,Praça da Sé,Chevrolet Onix,180.00,,40.0,220.00,Tempo expirado
319,2,8,3361,2024-05-27,Joana Silva,Troca de Pneus,Rua XV de Novembro,Rua dos Pinheiros,Fiat Uno,80.00,,40.0,120.00,Cancelado pela Seguradora
320,2,15,6228,2024-05-23,Paulo Lima,Troca de Pneus,Rua XV de Novembro,Praça da Sé,Honda Civic,80.00,40.0,40.0,160.00,Cancelado pelo Cliente
321,2,12,2149,2024-05-02,Carlos Miguel,Troca de Pneus,Rua das Flores,Rua dos Pinheiros,Fiat Uno,80.00,,,80.00,Cancelado pela Seguradora
322,2,8,9820,2024-05-19,Carlos Brito,Carga de Bateria,Avenida Paulista,Rua dos Pinheiros,Ford Ka,80.00,,40.0,120.00,Cancelado pelo Prestador
323,3,7,4580,2024-05-02,Fernanda Souza,Remoção,Rua das Flores,Praça da Sé,Fiat Uno,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
324,3,1,1254,2024-05-21,Carlos Brito,Troca de Pneus,Rua dos Pinheiros,Rua XV de Novembro,Fiat Uno,80.00,,40.0,120.00,Cancelado pelo Prestador
325,1,12,9482,2024-05-17,Paulo Lima,Remoção,Rua dos Pinheiros,Rua das Flores,Honda Civic,180.00,,40.0,220.00,Tempo expirado
326,1,4,1035,2024-05-06,Paulo Lima,Troca de Pneus,Rua das Flores,Rua XV de Novembro,Toyota Corolla,80.00,,,80.00,Tempo expirado
327,2,13,2935,2024-05-06,Fernanda Souza,Carga de Bateria,Avenida Paulista,Rua XV de Novembro,Fiat Uno,80.00,40.0,,120.00,Cancelado pelo Prestador
328,3,8,4595,2024-05-06,Fernanda Souza,Troca de Pneus,Avenida Paulista,Avenida Paulista,Chevrolet Onix,80.00,40.0,40.0,160.00,Tempo expirado
329,1,6,2201,2024-05-04,Fernanda Souza,Carga de Bateria,Avenida Paulista,Rua das Flores,Honda Civic,80.00,,,80.00,Cancelado pela Seguradora
330,1,5,4480,2024-05-23,Fernanda Souza,Carga de Bateria,Avenida Paulista,Rua das Flores,Chevrolet Onix,80.00,,,80.00,Cancelado pelo Cliente
331,2,15,8768,2024-05-12,Joana Silva,Troca de Pneus,Rua das Flores,Avenida Paulista,Toyota Corolla,80.00,40.0,,120.00,Cancelado pelo Cliente
332,3,4,8761,2024-05-16,Carlos Miguel,Remoção,Avenida Paulista,Rua dos Pinheiros,Chevrolet Onix,180.00,,40.0,220.00,Tempo expirado
333,3,16,7347,2024-05-06,Paulo Lima,Troca de Pneus,Rua das Flores,Rua XV de Novembro,Honda Civic,80.00,40.0,40.0,160.00,Cancelado pela Seguradora
334,1,10,6495,2024-06-02,Carlos Brito,Remoção,Rua dos Pinheiros,Rua XV de Novembro,Fiat Uno,180.00,40.0,40.0,260.00,Cancelado pelo Cliente
335,2,2,2256,2024-06-14,Carlos Miguel,Remoção,Rua das Flores,Avenida Paulista,Fiat Uno,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
336,2,19,9855,2024-06-16,Fernanda Souza,Troca de Pneus,Rua dos Pinheiros,Praça da Sé,Fiat Uno,80.00,,40.0,120.00,Tempo expirado
337,3,18,5419,2024-06-17,Joana Silva,Carga de Bateria,Rua das Flores,Praça da Sé,Chevrolet Onix,80.00,40.0,40.0,160.00,Tempo expirado
338,1,7,8724,2024-06-10,Paulo Lima,Troca de Pneus,Praça da Sé,Rua dos Pinheiros,Toyota Corolla,80.00,,,80.00,Cancelado pelo Cliente
339,3,5,9007,2024-06-24,Carlos Miguel,Remoção,Avenida Paulista,Praça da Sé,Fiat Uno,180.00,,40.0,220.00,Cancelado pelo Cliente
340,1,7,7979,2024-06-26,Carlos Miguel,Carga de Bateria,Rua das Flores,Praça da Sé,Toyota Corolla,80.00,40.0,40.0,160.00,Cancelado pela Seguradora
341,2,7,5785,2024-06-14,Carlos Miguel,Troca de Pneus,Rua das Flores,Rua XV de Novembro,Ford Ka,80.00,,,80.00,Cancelado pelo Prestador
342,3,17,7101,2024-06-04,Fernanda Souza,Remoção,Rua XV de Novembro,Rua das Flores,Fiat Uno,180.00,40.0,40.0,260.00,Cancelado pelo Prestador
343,1,10,5260,2024-06-12,Fernanda Souza,Carga de Bateria,Praça da Sé,Avenida Paulista,Ford Ka,80.00,,,80.00,Cancelado pelo Prestador
344,3,19,4706,2024-06-26,Fernanda Souza,Troca de Pneus,Rua das Flores,Rua XV de Novembro,Ford Ka,80.00,40.0,,120.00,Tempo expirado
345,2,7,8495,2024-06-13,Joana Silva,Remoção,Avenida Paulista,Rua XV de Novembro,Toyota Corolla,180.00,,,180.00,Cancelado pela Seguradora
346,1,16,3794,2024-06-05,Carlos Brito,Carga de Bateria,Rua dos Pinheiros,Praça da Sé,Chevrolet Onix,80.00,40.0,,120.00,Cancelado pela Seguradora
347,1,9,3999,2024-06-25,Joana Silva,Troca de Pneus,Avenida Paulista,Rua das Flores,Honda Civic,80.00,,40.0,120.00,Cancelado pelo Prestador
348,2,17,4489,2024-06-20,Carlos Brito,Troca de Pneus,Rua XV de Novembro,Praça da Sé,Chevrolet Onix,80.00,,40.0,120.00,Tempo expirado
349,2,11,6482,2024-06-05,Joana Silva,Remoção,Praça da Sé,Rua XV de Novembro,Honda Civic,180.00,,,180.00,Tempo expirado
350,1,20,4320,2024-06-22,Carlos Miguel,Carga de Bateria,Rua XV de Novembro,Rua dos Pinheiros,Fiat Uno,80.00,40.0,,120.00,Cancelado pelo Cliente
351,2,20,8844,2024-06-17,Paulo Lima,Carga de Bateria,Praça da Sé,Rua dos Pinheiros,Toyota Corolla,80.00,,,80.00,Cancelado pelo Cliente
352,1,4,4065,2024-06-19,Paulo Lima,Carga de Bateria,Rua dos Pinheiros,Rua das Flores,Chevrolet Onix,80.00,40.0,,120.00,Cancelado pelo Cliente
353,3,18,7826,2024-06-03,Carlos Brito,Carga de Bateria,Avenida Paulista,Rua dos Pinheiros,Honda Civic,80.00,,40.0,120.00,Cancelado pela Seguradora
354,2,20,1498,2024-06-05,Paulo Lima,Remoção,Rua XV de Novembro,Praça da Sé,Toyota Corolla,180.00,,40.0,220.00,Cancelado pela Seguradora
355,3,13,7406,2024-06-16,Carlos Brito,Remoção,Rua XV de Novembro,Praça da Sé,Fiat Uno,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
356,3,11,5690,2024-06-18,Carlos Brito,Carga de Bateria,Praça da Sé,Rua XV de Novembro,Chevrolet Onix,80.00,,,80.00,Tempo expirado
357,3,7,1864,2024-06-17,Carlos Miguel,Carga de Bateria,Avenida Paulista,Rua das Flores,Ford Ka,80.00,40.0,,120.00,Cancelado pelo Cliente
358,3,8,9243,2024-06-10,Carlos Brito,Carga de Bateria,Avenida Paulista,Avenida Paulista,Toyota Corolla,80.00,40.0,40.0,160.00,Cancelado pela Seguradora
359,3,19,5891,2024-06-25,Joana Silva,Troca de Pneus,Rua das Flores,Praça da Sé,Honda Civic,80.00,,,80.00,Cancelado pela Seguradora
360,1,18,1408,2024-06-17,Paulo Lima,Remoção,Rua das Flores,Rua XV de Novembro,Chevrolet Onix,180.00,40.0,,220.00,Cancelado pelo Cliente
361,3,7,9803,2024-06-17,Paulo Lima,Remoção,Avenida Paulista,Avenida Paulista,Ford Ka,180.00,,40.0,220.00,Cancelado pela Seguradora
362,1,1,9181,2024-06-17,Carlos Miguel,Troca de Pneus,Rua XV de Novembro,Avenida Paulista,Toyota Corolla,80.00,40.0,,120.00,Cancelado pelo Prestador
363,3,4,1590,2024-06-27,Carlos Miguel,Remoção,Avenida Paulista,Rua dos Pinheiros,Toyota Corolla,180.00,40.0,,220.00,Tempo expirado
364,2,17,8883,2024-07-26,Carlos Miguel,Troca de Pneus,Rua dos Pinheiros,Rua das Flores,Honda Civic,80.00,40.0,,120.00,Cancelado pelo Prestador
365,3,17,2238,2024-07-17,Joana Silva,Remoção,Praça da Sé,Rua das Flores,Toyota Corolla,180.00,40.0,40.0,260.00,Cancelado pelo Cliente
366,1,19,4099,2024-07-16,Fernanda Souza,Remoção,Praça da Sé,Rua XV de Novembro,Chevrolet Onix,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
367,3,17,6781,2024-07-12,Carlos Brito,Remoção,Rua dos Pinheiros,Avenida Paulista,Fiat Uno,180.00,,,180.00,Cancelado pela Seguradora
368,2,20,1479,2024-07-12,Carlos Brito,Troca de Pneus,Rua XV de Novembro,Rua dos Pinheiros,Chevrolet Onix,80.00,,40.0,120.00,Tempo expirado
369,3,6,2848,2024-07-24,Fernanda Souza,Remoção,Rua XV de Novembro,Rua XV de Novembro,Chevrolet Onix,180.00,40.0,40.0,260.00,Cancelado pela Seguradora
370,2,17,7506,2024-07-08,Carlos Brito,Carga de Bateria,Avenida Paulista,Avenida Paulista,Fiat Uno,80.00,,,80.00,Cancelado pelo Cliente
371,2,19,1627,2024-07-13,Paulo Lima,Carga de Bateria,Praça da Sé,Rua das Flores,Chevrolet Onix,80.00,,,80.00,Tempo expirado
372,1,15,2058,2024-07-21,Fernanda Souza,Troca de Pneus,Rua das Flores,Praça da Sé,Fiat Uno,80.00,40.0,,120.00,Tempo expirado
373,3,2,3973,2024-07-20,Fernanda Souza,Troca de Pneus,Rua dos Pinheiros,Rua XV de Novembro,Toyota Corolla,80.00,40.0,,120.00,Tempo expirado
374,1,16,3327,2024-07-04,Fernanda Souza,Remoção,Avenida Paulista,Avenida Paulista,Toyota Corolla,180.00,40.0,,220.00,Cancelado pelo Cliente
375,3,4,7366,2024-07-27,Carlos Miguel,Troca de Pneus,Rua XV de Novembro,Rua dos Pinheiros,Honda Civic,80.00,40.0,,120.00,Tempo expirado
376,1,15,7137,2024-07-18,Paulo Lima,Carga de Bateria,Rua dos Pinheiros,Rua dos Pinheiros,Fiat Uno,80.00,40.0,40.0,160.00,Cancelado pela Seguradora
377,1,11,7554,2024-07-05,Fernanda Souza,Carga de Bateria,Rua dos Pinheiros,Rua XV de Novembro,Fiat Uno,80.00,40.0,,120.00,Cancelado pelo Cliente
378,2,20,8949,2024-07-15,Carlos Miguel,Remoção,Avenida Paulista,Rua dos Pinheiros,Toyota Corolla,180.00,,40.0,220.00,Cancelado pelo Cliente
379,2,6,2413,2024-07-15,Joana Silva,Carga de Bateria,Rua XV de Novembro,Rua XV de Novembro,Ford Ka,80.00,40.0,40.0,160.00,Cancelado pelo Prestador
380,1,19,1414,2024-07-09,Paulo Lima,Remoção,Rua dos Pinheiros,Rua dos Pinheiros,Toyota Corolla,180.00,,40.0,220.00,Tempo expirado
381,3,10,8772,2024-07-19,Carlos Miguel,Remoção,Rua XV de Novembro,Rua XV de Novembro,Ford Ka,180.00,,,180.00,Cancelado pelo Cliente
382,3,20,5898,2024-07-19,Carlos Miguel,Carga de Bateria,Rua das Flores,Avenida Paulista,Fiat Uno,80.00,,,80.00,Cancelado pelo Prestador
383,1,19,1622,2024-07-07,Carlos Brito,Remoção,Praça da Sé,Rua das Flores,Chevrolet Onix,180.00,,,180.00,Cancelado pelo Prestador
384,3,11,3732,2024-07-19,Paulo Lima,Carga de Bateria,Praça da Sé,Rua dos Pinheiros,Fiat Uno,80.00,,40.0,120.00,Cancelado pela Seguradora
385,2,6,8833,2024-08-26,Carlos Miguel,Carga de Bateria,Praça da Sé,Avenida Paulista,Fiat Uno,80.00,,,80.00,Tempo expirado
386,1,20,7161,2024-08-16,Paulo Lima,Remoção,Rua XV de Novembro,Rua XV de Novembro,Ford Ka,180.00,,40.0,220.00,Tempo expirado
387,1,13,7812,2024-08-06,Paulo Lima,Carga de Bateria,Avenida Paulista,Rua das Flores,Fiat Uno,80.00,,,80.00,Cancelado pela Seguradora
388,3,5,6711,2024-08-11,Joana Silva,Carga de Bateria,Avenida Paulista,Avenida Paulista,Chevrolet Onix,80.00,40.0,40.0,160.00,Tempo expirado
389,1,20,4186,2024-08-18,Paulo Lima,Troca de Pneus,Rua das Flores,Avenida Paulista,Ford Ka,80.00,40.0,40.0,160.00,Cancelado pelo Cliente
390,1,14,9740,2024-08-24,Joana Silva,Remoção,Praça da Sé,Rua XV de Novembro,Ford Ka,180.00,40.0,40.0,260.00,Cancelado pelo Cliente
391,2,15,6566,2024-08-11,Joana Silva,Remoção,Avenida Paulista,Rua das Flores,Honda Civic,180.00,40.0,,220.00,Cancelado pelo Prestador
392,2,18,3632,2024-08-16,Paulo Lima,Carga de Bateria,Praça da Sé,Rua dos Pinheiros,Ford Ka,80.00,40.0,40.0,160.00,Tempo expirado
393,3,16,4198,2024-08-25,Carlos Miguel,Troca de Pneus,Avenida Paulista,Rua XV de Novembro,Ford Ka,80.00,,40.0,120.00,Tempo expirado
394,3,11,5425,2024-08-19,Carlos Miguel,Troca de Pneus,Rua das Flores,Avenida Paulista,Toyota Corolla,80.00,,,80.00,Cancelado pelo Cliente
395,3,14,6592,2024-08-14,Carlos Miguel,Troca de Pneus,Praça da Sé,Rua dos Pinheiros,Fiat Uno,80.00,,40.0,120.00,Tempo expirado
396,2,13,3629,2024-08-14,Carlos Miguel,Troca de Pneus,Praça da Sé,Rua das Flores,Toyota Corolla,80.00,40.0,40.0,160.00,Cancelado pelo Prestador
